invoice_KEY,update__staff_KEY,update_date_utc,client_KEY,client__client_id,client__client_id_sortable,client__description,client__office__office_id,client__partner__staff__staff_id,client__manager__staff__staff_id,invoice_number,reference,invoice_date,due_date,digita_tax_point_date_override,digita_proforma__ledger_entry_KEY,comments,billed_date,billed__staff_KEY,billed__staff__staff_id,approved_date,approved__staff_KEY,approved__staff__staff_id,posted_date,posted__staff_KEY,posted__staff__staff_id,amount,posted_open_amount,time_amount_billed,time_amount_adjusted,expense_amount_billed,expense_amount_adjusted,progress_amount_billed,surcharge,discount,sales_tax,service_tax,ledger_entry_KEY,printed,report_definition_KEY,invoice_format,invoice_format_storage_style_KEY,positive_invoiced,negative_invoiced,positive_nonprogress_invoiced,negative_nonprogress_invoiced,positive_progress_invoiced,negative_progress_invoiced,ledger_entry_subtype_KEY
489,61,11/16/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,129634,,11/16/2023,12/06/2023,,,,11/16/2023,61,2014HM,11/16/2023,61,2014HM,11/16/2023,61,2014HM,0,0,700,-504.25,0,0,-700,0,0,0,0,489,TRUE,1627,,3,700,-700,700,0,0,-700,1
492,61,12/27/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,132131,,12/27/2023,01/16/2024,,,,12/27/2023,61,2014HM,12/27/2023,61,2014HM,12/27/2023,61,2014HM,0,0,700,117.5,0,0,-700,0,0,0,0,492,TRUE,1627,,3,700,-700,700,0,0,-700,1
584,61,10/05/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,126430,,09/29/2023,10/19/2023,,,,10/05/2023,61,2014HM,10/05/2023,61,2014HM,10/05/2023,61,2014HM,0,0,1491.4,1491.4,0,0,-1491.4,0,0,0,0,584,TRUE,1627,,3,1491.4,-1491.4,1491.4,0,0,-1491.4,1
481,61,06/08/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,119000,,06/05/2023,06/25/2023,,,,06/05/2023,132,2873AP,06/08/2023,61,2014HM,06/08/2023,61,2014HM,0,0,1830.4,-1166.85,0,0,-1830.4,0,0,0,0,481,TRUE,1627,,3,1830.4,-1830.4,1830.4,0,0,-1830.4,1
482,61,06/30/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,120512,,06/30/2023,07/20/2023,,,,06/30/2023,39,4249EW,06/30/2023,61,2014HM,06/30/2023,61,2014HM,0,0,700,-1117.05,0,0,-700,0,0,0,0,482,TRUE,1627,,3,700,-700,700,0,0,-700,1
540,61,12/27/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,132139,,12/27/2023,01/16/2024,,,,12/27/2023,61,2014HM,12/27/2023,61,2014HM,12/27/2023,61,2014HM,0,0,75,31.8,0,0,-75,0,0,0,0,540,TRUE,1627,,3,75,-75,75,0,0,-75,1
525,61,05/26/2022,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,95559,,05/26/2022,06/15/2022,,,,05/26/2022,61,2014HM,05/26/2022,61,2014HM,05/26/2022,61,2014HM,0,0,300,-383.65,0,0,-300,0,0,0,0,525,TRUE,1627,,3,300,-300,300,0,0,-300,1
532,61,06/13/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,119878,,06/13/2023,07/03/2023,,,,06/13/2023,132,2873AP,06/13/2023,61,2014HM,06/13/2023,61,2014HM,0,0,160,72,0,0,-160,0,0,0,0,532,TRUE,1627,,3,160,-160,160,0,0,-160,1
539,61,12/11/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,131413,,11/30/2023,12/20/2023,,,,12/11/2023,61,2014HM,12/11/2023,61,2014HM,12/11/2023,61,2014HM,0,0,160,160,0,0,-160,0,0,0,0,539,TRUE,1627,,3,160,-160,160,0,0,-160,1
480,61,05/08/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,116591,,05/08/2023,05/28/2023,,,,05/08/2023,126,3984CT,05/08/2023,61,2014HM,05/08/2023,61,2014HM,0,0,1400,-2250.9,0,0,-1400,0,0,0,0,480,TRUE,1627,,3,1400,-1400,1400,0,0,-1400,1
490,61,12/04/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,130504,,11/30/2023,12/20/2023,,,,12/04/2023,61,2014HM,12/04/2023,61,2014HM,12/04/2023,61,2014HM,0,0,700,73.3,0,0,-700,0,0,0,0,490,TRUE,1627,,3,700,-700,700,0,0,-700,1
491,61,12/11/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,131412,,11/30/2023,12/20/2023,,,,12/11/2023,61,2014HM,12/11/2023,61,2014HM,12/11/2023,61,2014HM,0,0,900,-1137.5,0,0,-900,0,0,0,0,491,TRUE,1627,,3,900,-900,900,0,0,-900,1
479,61,03/13/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,111285,,03/13/2023,04/02/2023,,,,03/13/2023,126,3984CT,03/13/2023,61,2014HM,03/13/2023,61,2014HM,0,0,1756.8,-1095.6,0,0,-1756.8,0,0,0,0,479,TRUE,1627,,3,1756.8,-1756.8,1756.8,0,0,-1756.8,1
503,61,05/22/2023,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,118383,,05/22/2023,06/11/2023,,,,05/22/2023,61,2014HM,05/22/2023,61,2014HM,05/22/2023,61,2014HM,0,0,7400,4441.25,0,0,-7400,0,0,0,0,503,TRUE,1627,,3,7400,-7400,7400,0,0,-7400,1
577,61,06/28/2023,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,120311,,06/28/2023,07/18/2023,,,,06/28/2023,61,2014HM,06/28/2023,61,2014HM,06/28/2023,61,2014HM,0,0,3750,1803,0,0,-3750,0,0,0,0,577,TRUE,1627,,3,3750,-3750,3750,0,0,-3750,1
585,61,04/25/2023,16,21747927000,21747927000                              `,ClearCut Calculations,IDMV,4831LC,4380LH,115464,,04/25/2023,05/15/2023,,,,04/25/2023,61,2014HM,04/25/2023,61,2014HM,04/25/2023,61,2014HM,0,0,1875,1875,0,0,-1875,0,0,0,0,585,TRUE,1627,,3,1875,-1875,1875,0,0,-1875,1
586,61,04/27/2023,16,21747927000,21747927000                              `,ClearCut Calculations,IDMV,4831LC,4380LH,115633,,04/27/2023,05/17/2023,,,,04/27/2023,61,2014HM,04/27/2023,61,2014HM,04/27/2023,61,2014HM,0,0,1875,-270.55,0,0,-1875,0,0,0,0,586,TRUE,1627,,3,1875,-1875,1875,0,0,-1875,1
590,61,04/27/2023,22,22422573000,22422573000                              `,InfinityItems Retail,IDMV,4831LC,4380LH,115636,,04/27/2023,05/17/2023,,,,04/27/2023,61,2014HM,04/27/2023,61,2014HM,04/27/2023,61,2014HM,0,0,745,745,0,0,-745,0,0,0,0,590,TRUE,1627,,3,745,-745,745,0,0,-745,1
591,61,04/27/2023,22,22422573000,22422573000                              `,InfinityItems Retail,IDMV,4831LC,4380LH,115639,,04/27/2023,05/17/2023,,,,04/27/2023,61,2014HM,04/27/2023,61,2014HM,04/27/2023,61,2014HM,0,0,1000,-12.45,0,0,-1000,0,0,0,0,591,TRUE,1627,,3,1000,-1000,1000,0,0,-1000,1
474,61,12/28/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,106304,,12/26/2022,01/15/2023,,,,12/26/2022,126,3984CT,12/27/2022,61,2014HM,12/28/2022,61,2014HM,0,0,1347.2,-1970.2,0,0,-1347.2,0,0,0,0,474,TRUE,1627,,3,1347.2,-1347.2,1347.2,0,0,-1347.2,1
476,61,01/09/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,107741,,01/09/2023,01/29/2023,,,,01/09/2023,126,3984CT,01/09/2023,61,2014HM,01/09/2023,61,2014HM,0,0,700,-122.25,0,0,-700,0,0,0,0,476,TRUE,1627,,3,700,-700,700,0,0,-700,1
485,61,10/05/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,126434,,09/30/2023,10/20/2023,,,,10/05/2023,61,2014HM,10/05/2023,61,2014HM,10/05/2023,61,2014HM,0,0,1279.6,-212.3,0,0,-1279.6,0,0,0,0,485,TRUE,1627,,3,1279.6,-1279.6,1279.6,0,0,-1279.6,1
484,61,08/14/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,122894,,08/14/2023,09/03/2023,,,,08/14/2023,61,2014HM,08/14/2023,61,2014HM,08/14/2023,61,2014HM,0,0,700,-250.8,0,0,-700,0,0,0,0,484,TRUE,1627,,3,700,-700,700,0,0,-700,1
543,61,02/27/2024,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,136812,,02/27/2024,03/18/2024,,,,02/27/2024,61,2014HM,02/27/2024,61,2014HM,02/27/2024,61,2014HM,0,0,75,64.2,0,0,-75,0,0,0,0,543,TRUE,1627,,3,75,-75,75,0,0,-75,1
593,61,09/14/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,124176,,09/14/2023,10/04/2023,,,,09/14/2023,61,2014HM,09/14/2023,61,2014HM,09/14/2023,61,2014HM,0,0,75,-110.45,0,0,-75,0,0,0,0,593,TRUE,1627,,3,75,-75,75,0,0,-75,1
534,61,10/05/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,126435,,09/30/2023,10/20/2023,,,,10/05/2023,61,2014HM,10/05/2023,61,2014HM,10/05/2023,61,2014HM,0,0,160,160,0,0,-160,0,0,0,0,534,TRUE,1627,,3,160,-160,160,0,0,-160,1
535,61,10/23/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,127665,,10/23/2023,11/12/2023,,,,10/23/2023,61,2014HM,10/23/2023,61,2014HM,10/23/2023,61,2014HM,0,0,75,-54.6,0,0,-75,0,0,0,0,535,TRUE,1627,,3,75,-75,75,0,0,-75,1
536,61,10/26/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,127969,,10/26/2023,11/15/2023,,,,10/26/2023,61,2014HM,10/26/2023,61,2014HM,10/26/2023,61,2014HM,0,0,340,262.5,0,0,-340,0,0,0,0,536,TRUE,1627,,3,340,-340,340,0,0,-340,1
537,61,11/16/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,129706,,11/16/2023,12/06/2023,,,,11/16/2023,61,2014HM,11/16/2023,61,2014HM,11/16/2023,61,2014HM,0,0,75,-44.45,0,0,-75,0,0,0,0,537,TRUE,1627,,3,75,-75,75,0,0,-75,1
538,61,12/11/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,131038,,11/30/2023,12/20/2023,,,,12/11/2023,61,2014HM,12/11/2023,61,2014HM,12/11/2023,61,2014HM,0,0,75,-163.85,0,0,-75,0,0,0,0,538,TRUE,1627,,3,75,-75,75,0,0,-75,1
495,61,03/11/2024,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,138298,,03/11/2024,03/31/2024,,,,03/11/2024,61,2014HM,03/11/2024,61,2014HM,03/11/2024,61,2014HM,0,0,900,-1718.05,0,0,-900,0,0,0,0,495,TRUE,1627,,3,900,-900,900,0,0,-900,1
494,61,03/04/2024,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,137095,,02/29/2024,03/20/2024,,,,03/04/2024,61,2014HM,03/04/2024,61,2014HM,03/04/2024,61,2014HM,0,0,700,-716.05,0,0,-700,0,0,0,0,494,TRUE,1627,,3,700,-700,700,0,0,-700,1
486,61,10/11/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,126806,,10/11/2023,10/31/2023,,,,10/11/2023,61,2014HM,10/11/2023,61,2014HM,10/11/2023,61,2014HM,0,0,700,-283.85,0,0,-700,0,0,0,0,486,TRUE,1627,,3,700,-700,700,0,0,-700,1
533,61,08/28/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,123204,,08/28/2023,09/17/2023,,,,08/28/2023,61,2014HM,08/28/2023,61,2014HM,08/28/2023,61,2014HM,0,0,75,-676.55,0,0,-75,0,0,0,0,533,TRUE,1627,,3,75,-75,75,0,0,-75,1
583,61,09/14/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,124098,,09/14/2023,10/04/2023,,,,09/14/2023,61,2014HM,09/14/2023,61,2014HM,09/14/2023,61,2014HM,0,0,700,-1160.1,0,0,-700,0,0,0,0,583,TRUE,1627,,3,700,-700,700,0,0,-700,1
