billing_decision_KEY,update__staff_KEY,update_date_utc,sheet_entry_KEY,ledger_entry_KEY,sheet_entry__client_KEY,sheet_entry__engagement_KEY,sheet_entry__activity_KEY,sheet_entry__staff_billing_rate_KEY,sheet_entry__sheet_entry_type_KEY,sheet_entry__staff_KEY,sheet_entry__approved__staff_KEY,sheet_entry__posted__staff_KEY,sheet_entry__entry_date,activity__activity_class_KEY,activity__activity_method_KEY,invoice_KEY,invoice__ledger_entry_KEY,invoice__report_definition_KEY,invoice__client_KEY,invoice__invoice_date,invoice__posted__staff_KEY,bill_amount,adjustment,units_closed,amount_closed,surcharge,discount,billing_decision_guid,time_amount_billed,time_amount_adjusted,expense_amount_billed,expense_amount_adjusted,progress_amount_billed,sales_tax,service_tax,tax,bill_amount_collected,surcharge_collected,sales_tax_collected,service_tax_collected,discount_collected,amount,recurring_bill,time_amount_recovered,expense_amount_recovered,time_amount_recovered_adjusted,expense_amount_recovered_adjusted
4704,61,45118.95208,959,281,14,97,55,,2,95,95,61,45113,1,1,281,281,1621,14,45113,61,300,0,0,300,0,0,6F988D19-6FF9-4D3C-9B11-464FE4EE7533,0,0,0,0,300,0,0,0,300,0,0,0,0,300,TRUE,0,0,0,0
4705,61,45118.95235,956,326,25,98,55,,2,95,95,61,45113,1,1,326,326,1621,25,45113,61,75,0,0,75,0,0,1BD79D95-A834-497A-A5ED-D2451447952C,0,0,0,0,75,0,0,0,75,0,0,0,0,75,TRUE,0,0,0,0
4706,61,45028.04016,949,273,14,96,55,,2,95,95,61,45022,1,1,273,273,1621,14,45022,61,200,0,0,200,0,0,CF8115BB-5E6B-460D-A012-B64D64FF78C2,0,0,0,0,200,0,0,0,200,0,0,0,0,200,TRUE,0,0,0,0
4707,61,45028.04016,968,273,14,99,55,,2,95,95,61,45022,1,1,273,273,1621,14,45022,61,700,0,0,700,0,0,1CCDD678-CC4F-4483-AC2A-F02A43A9901A,0,0,0,0,700,0,0,0,700,0,0,0,0,700,TRUE,0,0,0,0
4708,61,45147.90365,961,283,14,99,55,,2,95,95,61,45145,1,1,283,283,1621,14,45145,61,700,0,0,700,0,0,A6202EC7-856C-463C-821D-6FC5B2F980E4,0,0,0,0,700,0,0,0,700,0,0,0,0,700,TRUE,0,0,0,0
4709,61,45147.90365,963,283,14,97,55,,2,95,95,61,45145,1,1,283,283,1621,14,45145,61,300,0,0,300,0,0,85AD45A1-BC15-4BF7-9C5B-31AE2610B576,0,0,0,0,300,0,0,0,300,0,0,0,0,300,TRUE,0,0,0,0
4710,61,45147.90365,947,283,14,96,55,,2,95,95,61,45145,1,1,283,283,1621,14,45145,61,200,0,0,200,0,0,B0AE856F-FC76-4E50-AB71-1A7998DD1B03,0,0,0,0,200,0,0,0,200,0,0,0,0,200,TRUE,0,0,0,0
4711,61,45147.90406,957,327,25,98,55,,2,95,95,61,45145,1,1,327,327,1621,25,45145,61,75,0,0,75,0,0,1FED3762-7A4F-4B71-86EB-8A6948D81403,0,0,0,0,75,0,0,0,75,0,0,0,0,75,TRUE,0,0,0,0
4712,61,45147.90406,955,327,25,95,55,,2,95,95,61,45145,1,1,327,327,1621,25,45145,61,85,0,0,85,0,0,CFA42ED1-2C5E-4E94-BABB-C8B702D13BF5,0,0,0,0,85,0,0,0,85,0,0,0,0,85,TRUE,0,0,0,0
4713,61,45300.7578,958,290,14,97,55,,2,95,95,61,45296,1,1,290,290,1628,14,45296,61,300,0,0,300,0,0,B1F36115-5E40-40B7-8EB3-24E4ED9DB212,0,0,0,0,300,0,0,0,300,0,0,0,0,300,TRUE,0,0,0,0
4714,61,45300.7578,973,290,14,99,55,,2,95,95,61,45296,1,1,290,290,1628,14,45296,61,700,0,0,700,0,0,427E3622-A63B-4885-9842-919786748768,0,0,0,0,700,0,0,0,700,0,0,0,0,700,TRUE,0,0,0,0
4715,61,45301.20868,953,333,25,98,55,,2,95,95,61,45296,1,1,333,333,1628,25,45296,61,75,0,0,75,0,0,F4F98EB5-29B5-42CE-8228-F37D6510767D,0,0,0,0,75,0,0,0,75,0,0,0,0,75,TRUE,0,0,0,0
4716,61,45300.7578,1193,290,14,96,55,,2,95,95,61,45296,1,1,290,290,1628,14,45296,61,200,0,0,200,0,0,13E3A5D2-C21C-40F4-9F71-7A92F929F816,0,0,0,0,200,0,0,0,200,0,0,0,0,200,TRUE,0,0,0,0
4717,61,45301.20868,1195,333,25,95,55,,2,95,95,61,45296,1,1,333,333,1628,25,45296,61,85,0,0,85,0,0,33718C2A-217E-408B-A862-5166844FC3E0,0,0,0,0,85,0,0,0,85,0,0,0,0,85,TRUE,0,0,0,0
4718,61,45331.05365,972,291,14,99,55,,2,95,95,61,45327,1,1,291,291,1628,14,45327,61,700,0,0,700,0,0,67CC304B-E4B2-42C8-92A0-5469012FB9BE,0,0,0,0,700,0,0,0,700,0,0,0,0,700,TRUE,0,0,0,0
4719,61,45331.05365,964,291,14,97,55,,2,95,95,61,45327,1,1,291,291,1628,14,45327,61,300,0,0,300,0,0,4BE9FD5F-2CF4-4AD5-8557-3D2F8C069611,0,0,0,0,300,0,0,0,300,0,0,0,0,300,TRUE,0,0,0,0
4720,61,45331.98421,1197,334,25,95,55,,2,95,95,61,45327,1,1,334,334,1628,25,45327,61,85,0,0,85,0,0,E8CADC8C-0E57-435E-BAED-018DBAA9F9C7,0,0,0,0,85,0,0,0,85,0,0,0,0,85,TRUE,0,0,0,0
4721,61,45331.98422,960,334,25,98,55,,2,95,95,61,45327,1,1,334,334,1628,25,45327,61,75,0,0,75,0,0,D1BBF158-45DB-4D07-9433-8F252AF84162,0,0,0,0,75,0,0,0,75,0,0,0,0,75,TRUE,0,0,0,0
4722,61,45331.05365,1194,291,14,96,55,,2,95,95,61,45327,1,1,291,291,1628,14,45327,61,200,0,0,200,0,0,D437DD59-0F8D-4884-AF36-8F33850D2E8D,0,0,0,0,200,0,0,0,200,0,0,0,0,200,TRUE,0,0,0,0
4723,61,45359.75741,1200,292,14,97,55,,2,95,95,61,45357,1,1,292,292,1628,14,45357,61,300,0,0,300,0,0,B5FFA54F-1CF7-4AC1-B844-C67A1DFAACAF,0,0,0,0,300,0,0,0,300,0,0,0,0,300,TRUE,0,0,0,0
4724,61,45359.75741,1201,292,14,99,55,,2,95,95,61,45357,1,1,292,292,1628,14,45357,61,700,0,0,700,0,0,9EF2225A-0EB8-4300-A17D-50E66265BEE5,0,0,0,0,700,0,0,0,700,0,0,0,0,700,TRUE,0,0,0,0
4725,61,45359.75741,1199,292,14,96,55,,2,95,95,61,45357,1,1,292,292,1628,14,45357,61,200,0,0,200,0,0,B9127531-095A-4BCD-B0E8-CFB30FD6AEA6,0,0,0,0,200,0,0,0,200,0,0,0,0,200,TRUE,0,0,0,0
4726,61,45359.75742,1198,335,25,98,55,,2,95,95,61,45357,1,1,335,335,1628,25,45357,61,75,0,0,75,0,0,EB610370-DD81-4918-BBB4-97A18DBDF8DE,0,0,0,0,75,0,0,0,75,0,0,0,0,75,TRUE,0,0,0,0
4727,61,45359.75742,1196,335,25,95,55,,2,95,95,61,45357,1,1,335,335,1628,25,45357,61,85,0,0,85,0,0,06B1D6BA-2ED4-406E-9A0A-FB6E12202D8D,0,0,0,0,85,0,0,0,85,0,0,0,0,85,TRUE,0,0,0,0
4728,61,45126.91389,966,282,14,97,22,,2,95,95,61,45121,1,1,282,282,1628,14,45121,61,193.2,0,0,193.2,0,0,2E692FE3-F20E-4B11-8A92-B76037F14FE6,0,0,0,0,193.2,0,0,0,193.2,0,0,0,0,193.2,FALSE,0,0,0,0
4729,61,45097.67045,969,280,14,97,22,,2,95,95,61,45093,1,1,280,280,1628,14,45093,61,193.2,0,0,193.2,0,0,3005AA07-3E8B-4ED7-BD39-E6E7CA4ABB4A,0,0,0,0,193.2,0,0,0,193.2,0,0,0,0,193.2,FALSE,0,0,0,0
4730,61,45153.70264,976,284,14,97,22,,2,95,95,61,45153,1,1,284,284,1628,14,45153,61,209.3,0,0,209.3,0,0,2D4187CB-7435-4DA2-B874-1E3049D9136E,0,0,0,0,209.3,0,0,0,209.3,0,0,0,0,209.3,FALSE,0,0,0,0
4731,61,44862.64551,974,649,14,97,22,,2,95,95,61,44855,1,1,649,649,1628,14,44855,61,276,0,0,276,0,0,D00B2E87-B6ED-4A5B-8F6F-465D9BE663A9,0,0,0,0,276,0,0,0,276,0,0,0,0,276,TRUE,0,0,0,0
4732,61,44880.6908,975,260,14,97,22,,2,95,95,61,44872,1,1,260,260,1628,14,44872,61,28,0,0,28,0,0,0170A5F6-BCD9-42EC-B157-59A6441D1C5A,0,0,0,0,28,0,0,0,28,0,0,0,0,28,TRUE,0,0,0,0
4733,61,44943.96826,978,265,14,97,22,,2,95,95,61,44939,1,1,265,265,1628,14,44939,61,220.8,0,0,220.8,0,0,828C1B77-507E-406C-A2FE-B6E39E8647E2,0,0,0,0,220.8,0,0,0,220.8,0,0,0,0,220.8,TRUE,0,0,0,0
4734,61,45049.96444,937,651,14,97,22,,2,95,95,61,45043,1,1,651,651,1628,14,45043,61,132,0,0,132,0,0,12190FE3-41CD-4733-A5F2-DE30CB4B82AE,0,0,0,0,132,0,0,0,132,0,0,0,0,132,TRUE,0,0,0,0
4735,61,45083.04897,965,278,14,97,22,,2,95,95,61,45079,1,1,278,278,1628,14,45079,61,193.2,0,0,193.2,0,0,3D5BD400-A627-41C1-81E3-CBBF148A8E60,0,0,0,0,193.2,0,0,0,193.2,0,0,0,0,193.2,TRUE,0,0,0,0
4737,61,44985.95245,2042,673,25,95,25,,2,95,95,61,44985,1,1,673,673,1627,25,44985,61,350,0,0,350,0,0,C63A4CD7-A88C-46E0-BBC0-F348CB41DBA3,0,0,0,0,350,0,0,0,350,0,0,0,0,350,FALSE,0,0,0,0
4740,61,44776.89186,866,252,14,97,22,,2,95,95,61,44770,1,1,252,252,1621,14,44770,61,263.2,0,0,263.2,0,0,856EF33B-053D-4907-9E37-349FF32FAE4F,0,0,0,0,263.2,0,0,0,263.2,0,0,0,0,263.2,TRUE,0,0,0,0
4741,61,44957.83087,884,266,14,97,22,,2,95,95,61,44953,1,1,266,266,1621,14,44953,61,100,0,0,100,0,0,619E3D0B-2065-47CE-9AC4-BD37CF40F6C6,0,0,0,0,100,0,0,0,100,0,0,0,0,100,FALSE,0,0,0,0
4742,61,44957.83087,883,266,14,97,22,,2,95,95,61,44953,1,1,266,266,1621,14,44953,61,202.4,0,0,202.4,0,0,154A69EC-9326-415D-A3B3-8352EA6A7D1B,0,0,0,0,202.4,0,0,0,202.4,0,0,0,0,202.4,TRUE,0,0,0,0
4743,61,44957.83087,885,266,14,97,22,,2,95,95,61,44953,1,1,266,266,1621,14,44953,61,32,0,0,32,0,0,67C095A7-276F-40B7-9374-E5CBBF8F5A36,0,0,0,0,32,0,0,0,32,0,0,0,0,32,FALSE,0,0,0,0
4744,61,44993.6586,2046,639,6,19,1,,2,95,95,61,44993,1,1,639,639,1627,6,44993,61,3750,0,0,3750,0,0,ABCDF4BB-E0E9-4115-87A0-687BCB1B1FE7,0,0,0,0,3750,0,0,0,3750,0,0,0,0,3750,FALSE,0,0,0,0
4745,61,45000.83429,2044,637,5,15,25,,2,95,95,61,45000,1,1,637,637,1627,5,45000,61,1700,0,0,1700,0,0,99F2FE88-DA1C-49E1-819B-E048CA0AAA25,0,0,0,0,1700,0,0,0,1700,0,0,0,0,1700,FALSE,0,0,0,0
4746,61,45021.64807,2045,667,22,8,25,,2,95,95,61,45021,1,1,667,667,1627,22,45021,61,1000,0,0,1000,0,0,FC60BE9D-2D3E-4173-AC13-C48A18EBCC80,0,0,0,0,1000,0,0,0,1000,0,0,0,0,1000,FALSE,0,0,0,0
4747,61,45021.648,2041,663,16,23,25,,2,95,95,61,45021,1,1,663,663,1627,16,45021,61,1875,0,0,1875,0,0,89875562-2407-4C42-910F-178D43D5CE50,0,0,0,0,1875,0,0,0,1875,0,0,0,0,1875,FALSE,0,0,0,0
4748,61,44935.81954,890,264,14,99,55,,2,95,95,61,44932,1,1,264,264,1621,14,44932,61,700,0,0,700,0,0,0AFAFDB5-9887-4E78-AA8F-F76485C6EDFC,0,0,0,0,700,0,0,0,700,0,0,0,0,700,TRUE,0,0,0,0
4749,61,44992.95775,905,270,14,96,55,,2,95,95,61,44991,1,1,270,270,1621,14,44991,61,200,0,0,200,0,0,4E451398-B93E-4D18-B1CB-BE9A33777308,0,0,0,0,200,0,0,0,200,0,0,0,0,200,TRUE,0,0,0,0
4750,61,44992.95775,889,270,14,99,55,,2,95,95,61,44991,1,1,270,270,1621,14,44991,61,700,0,0,700,0,0,D19E686D-C9BB-4A57-B950-CB8BEA2BED02,0,0,0,0,700,0,0,0,700,0,0,0,0,700,TRUE,0,0,0,0
4751,61,45204.65568,896,565,14,97,55,,2,95,95,61,45204,1,1,565,565,1621,14,45204,61,300,0,0,300,0,0,C42764A8-555A-4032-B1E7-5110752566A9,0,0,0,0,300,0,0,0,300,0,0,0,0,300,TRUE,0,0,0,0
4752,61,45204.65568,894,565,14,99,55,,2,95,95,61,45204,1,1,565,565,1621,14,45204,61,700,0,0,700,0,0,7DB6DB18-876B-455A-99DD-1A59F5352421,0,0,0,0,700,0,0,0,700,0,0,0,0,700,TRUE,0,0,0,0
4753,61,45204.65568,904,565,14,96,55,,2,95,95,61,45204,1,1,565,565,1621,14,45204,61,200,0,0,200,0,0,8D838273-9099-4FDF-A968-B535BC7E3C3A,0,0,0,0,200,0,0,0,200,0,0,0,0,200,TRUE,0,0,0,0
4754,61,45210.6545,901,330,25,98,55,,2,95,95,61,45204,1,1,330,330,1621,25,45204,61,75,0,0,75,0,0,0EDBB9AD-CC7B-4D39-B323-F29B530A2C88,0,0,0,0,75,0,0,0,75,0,0,0,0,75,TRUE,0,0,0,0
4755,61,45210.6545,903,330,25,95,55,,2,95,95,61,45204,1,1,330,330,1621,25,45204,61,85,0,0,85,0,0,5BD4AA15-5FF3-4CDB-A6C2-50C8C09AB16E,0,0,0,0,85,0,0,0,85,0,0,0,0,85,TRUE,0,0,0,0
4756,61,45267.91863,897,289,14,97,55,,2,95,95,61,45266,1,1,289,289,1621,14,45266,61,300,0,0,300,0,0,E51A59C0-E894-4938-A323-DBA40E420D5A,0,0,0,0,300,0,0,0,300,0,0,0,0,300,TRUE,0,0,0,0
4757,61,45267.91828,1191,332,25,95,55,,2,95,95,61,45266,1,1,332,332,1621,25,45266,61,85,0,0,85,0,0,DB605E5C-9368-4B80-B6E6-A73A6C194B40,0,0,0,0,85,0,0,0,85,0,0,0,0,85,TRUE,0,0,0,0
4758,61,45267.91865,1192,289,14,96,55,,2,95,95,61,45266,1,1,289,289,1621,14,45266,61,200,0,0,200,0,0,B82584CC-5A97-414C-A992-FFA8C5CAEA94,0,0,0,0,200,0,0,0,200,0,0,0,0,200,TRUE,0,0,0,0
4759,61,45084.71846,906,279,14,96,55,,2,95,95,61,45083,1,1,279,279,1621,14,45083,61,200,0,0,200,0,0,01B880BE-15D7-4102-B7C9-3FBB73EBD842,0,0,0,0,200,0,0,0,200,0,0,0,0,200,TRUE,0,0,0,0
4760,61,45267.91828,902,332,25,98,55,,2,95,95,61,45266,1,1,332,332,1621,25,45266,61,75,0,0,75,0,0,EB742793-7A61-4D4E-B2E7-E9122D151BA7,0,0,0,0,75,0,0,0,75,0,0,0,0,75,TRUE,0,0,0,0
4761,61,45084.71846,888,279,14,99,55,,2,95,95,61,45083,1,1,279,279,1621,14,45083,61,700,0,0,700,0,0,2BF552BA-08F0-40C9-B524-ADF3B7F9F6DA,0,0,0,0,700,0,0,0,700,0,0,0,0,700,TRUE,0,0,0,0
4762,61,45267.91865,893,289,14,99,55,,2,95,95,61,45266,1,1,289,289,1621,14,45266,61,700,0,0,700,0,0,E7B36A24-F123-404C-9920-31553BA3D95A,0,0,0,0,700,0,0,0,700,0,0,0,0,700,TRUE,0,0,0,0
4763,61,45167.70378,875,285,14,97,22,,2,95,95,61,45163,1,1,285,285,1621,14,45163,61,293.2,0,0,293.2,0,0,955CF964-87AB-4A7B-B227-FD31DEFF4C15,0,0,0,0,293.2,0,0,0,293.2,0,0,0,0,293.2,FALSE,0,0,0,0
4764,61,45181.70733,867,287,14,97,22,,2,95,95,61,45177,1,1,287,287,1621,14,45177,61,193.2,0,0,193.2,0,0,96D0CC74-F306-42BA-B1E4-1E4835347FC7,0,0,0,0,193.2,0,0,0,193.2,0,0,0,0,193.2,FALSE,0,0,0,0
4765,61,45195.84087,874,288,14,97,22,,2,95,95,61,45191,1,1,288,288,1621,14,45191,61,309.3,0,0,309.3,0,0,65867902-1739-4192-8CF5-33342A894FC2,0,0,0,0,309.3,0,0,0,309.3,0,0,0,0,309.3,FALSE,0,0,0,0
4766,61,44917.73304,880,263,14,97,22,,2,95,95,61,44911,1,1,263,263,1621,14,44911,61,192,0,0,192,0,0,9AB3CC00-C839-46ED-87F1-06E650A6DB23,0,0,0,0,192,0,0,0,192,0,0,0,0,192,TRUE,0,0,0,0
4767,61,44972.95501,886,268,14,97,22,,2,95,95,61,44967,1,1,268,268,1621,14,44967,61,220.8,0,0,220.8,0,0,E5E5DAEF-543C-49BC-B6D9-DA54A877D19D,0,0,0,0,220.8,0,0,0,220.8,0,0,0,0,220.8,TRUE,0,0,0,0
4768,61,44999.83412,876,271,14,97,22,,2,95,95,61,44995,1,1,271,271,1621,14,44995,61,220.8,0,0,220.8,0,0,001CA61D-76FA-4817-890F-E5E0E79DC527,0,0,0,0,220.8,0,0,0,220.8,0,0,0,0,220.8,TRUE,0,0,0,0
4769,61,44854.74238,878,258,14,97,22,,2,95,95,61,44841,1,1,258,258,1621,14,44841,61,192,0,0,192,0,0,F7FCFB4D-F201-48FD-9C7B-DF0A6A2E0331,0,0,0,0,192,0,0,0,192,0,0,0,0,192,TRUE,0,0,0,0
4770,61,45013.64377,924,272,14,97,22,,2,95,95,61,45009,1,1,272,272,1621,14,45009,61,320.8,0,0,320.8,0,0,DC3B11E9-C264-4334-B2DE-7C3C476AD880,0,0,0,0,320.8,0,0,0,320.8,0,0,0,0,320.8,TRUE,0,0,0,0
4771,61,45069.61712,891,277,14,97,22,,2,95,95,61,45065,1,1,277,277,1621,14,45065,61,339.2,0,0,339.2,0,0,09196AA7-CB73-47F4-B2E5-A1CC2E33D90E,0,0,0,0,339.2,0,0,0,339.2,0,0,0,0,339.2,TRUE,0,0,0,0
4772,61,45027.98821,923,274,14,97,22,,2,95,95,61,45023,1,1,274,274,1621,14,45023,61,239.2,0,0,239.2,0,0,648FE4FE-E6B2-4FFF-B11A-17EF3EEFAC54,0,0,0,0,239.2,0,0,0,239.2,0,0,0,0,239.2,TRUE,0,0,0,0
4773,61,45044.6306,881,275,14,97,22,,2,95,95,61,45037,1,1,275,275,1621,14,45037,61,320.8,0,0,320.8,0,0,E9A0EEE1-BD2B-43FD-8E63-6AE0E8E3BCAF,0,0,0,0,320.8,0,0,0,320.8,0,0,0,0,320.8,TRUE,0,0,0,0
4774,61,44818.88726,877,256,14,97,22,,2,95,95,61,44813,1,1,256,256,1628,14,44813,61,136,0,0,136,0,0,9B780097-189B-4CB6-B08D-D792E6C39BD9,0,0,0,0,136,0,0,0,136,0,0,0,0,136,TRUE,0,0,0,0
4775,61,44986.68485,887,269,14,97,22,,2,95,95,61,44981,1,1,269,269,1628,14,44981,61,320.8,0,0,320.8,0,0,15B9F492-F136-4B95-B887-29147D9EC616,0,0,0,0,320.8,0,0,0,320.8,0,0,0,0,320.8,TRUE,0,0,0,0
4776,61,44888.69083,879,261,14,97,22,,2,95,95,61,44883,1,1,261,261,1628,14,44883,61,276,0,0,276,0,0,911B17EA-AAE3-4FBA-B851-B59FF96C7687,0,0,0,0,276,0,0,0,276,0,0,0,0,276,TRUE,0,0,0,0
4777,61,45057.79916,882,652,14,97,22,,2,95,95,61,45051,1,1,652,652,1628,14,45051,61,257.6,0,0,257.6,0,0,B5B3ED44-7F72-4793-ACD0-55A00E584AF9,0,0,0,0,257.6,0,0,0,257.6,0,0,0,0,257.6,TRUE,0,0,0,0
4778,61,45204.61564,863,329,25,89,24,,2,95,95,61,45204,3,1,329,329,1628,25,45204,61,160,0,0,160,0,0,9A1805A7-E7BC-4602-9D79-97ACBF0B413E,0,0,0,0,160,0,0,0,160,0,0,0,0,160,TRUE,0,0,0,0
4779,61,45120.98104,862,677,25,89,24,,2,95,95,61,45120,3,1,677,677,1628,25,45120,61,160,0,0,160,0,0,0715BAA0-A3B3-4440-AA52-970457797352,0,0,0,0,160,0,0,0,160,0,0,0,0,160,TRUE,0,0,0,0
4780,61,45022.72329,865,675,25,89,24,,2,95,95,61,45022,3,1,675,675,1628,25,45022,61,160,0,0,160,0,0,ABE44AED-07C5-41AA-9DFA-AC2F0DFA1599,0,0,0,0,160,0,0,0,160,0,0,0,0,160,TRUE,0,0,0,0
4781,61,45295.64213,864,678,25,89,24,,2,95,95,61,45295,3,1,678,678,1628,25,45295,61,160,0,0,160,0,0,714CBE1B-4302-49E0-9DCE-10643D3F7917,0,0,0,0,160,0,0,0,160,0,0,0,0,160,TRUE,0,0,0,0
4791,61,44898.81497,1711,451,7,17,40,3943,2,84,84,84,44807,1,1,451,451,1627,7,44865,61,-1250,0,0,-1250,0,0,977FE8FD-C011-40DB-8050-30844AD87D65,0,0,0,0,-1250,0,0,0,0,0,0,0,0,-1250,FALSE,0,0,0,0
4792,61,44345.24705,692,45,1,76,1,5382,2,68,68,61,44239,1,1,45,45,147,1,44344,61,-797,0,0,-797,0,0,58CA1D8E-71F5-46C3-AB52-7226A252F89D,0,0,0,0,-797,0,0,0,0,0,0,0,0,-797,FALSE,0,0,0,0
4793,94,44341.84588,691,456,8,64,1,2687,2,70,70,61,44246,1,1,456,456,147,8,44341,61,-350,0,0,-350,0,0,EC5BD950-482D-4D00-96B4-C5D6938E8463,0,0,0,0,-350,0,0,0,0,0,0,0,0,-350,FALSE,0,0,0,0
4794,61,44309.83454,669,462,14,91,1,4080,2,71,71,61,44228,1,1,462,462,1413,14,44309,61,-525,0,0,-525,0,0,C2F3E28E-68D1-4D0B-854F-A8BCA47D69D1,0,0,0,0,-525,0,0,0,0,0,0,0,0,-525,FALSE,0,0,0,0
4795,61,44251.89639,674,461,14,97,1,5945,2,58,58,61,44165,1,1,461,461,1413,14,44255,61,-12,0,0,-12,0,0,0397EC4F-45DF-412A-9594-8B4B33AAA6DC,0,0,0,0,-12,0,0,0,0,0,0,0,0,-12,FALSE,0,0,0,0
4796,61,44251.89639,670,461,14,96,1,8964,2,58,58,61,44165,1,1,461,461,1413,14,44255,61,-125,0,0,-125,0,0,617F8E03-A6F2-455A-B13C-CFCE8EC8264B,0,0,0,0,-125,0,0,0,0,0,0,0,0,-125,FALSE,0,0,0,0
4797,61,44251.89639,679,461,14,99,1,2812,2,58,58,61,44165,1,1,461,461,1413,14,44255,61,-513,0,0,-513,0,0,5543566F-1F71-455C-832A-215EF13BCDC5,0,0,0,0,-513,0,0,0,0,0,0,0,0,-513,FALSE,0,0,0,0
4798,61,44251.89639,676,461,14,96,1,6915,2,58,58,61,44135,1,1,461,461,1413,14,44255,61,-125,0,0,-125,0,0,6EBEA02A-DA2E-478F-ADF8-6CA6CCA88F48,0,0,0,0,-125,0,0,0,0,0,0,0,0,-125,FALSE,0,0,0,0
4799,61,44251.89639,678,461,14,99,1,3683,2,58,58,61,44196,1,1,461,461,1413,14,44255,61,-513,0,0,-513,0,0,0CD30D22-CDB1-4735-8E1A-D134F0B980A6,0,0,0,0,-513,0,0,0,0,0,0,0,0,-513,FALSE,0,0,0,0
4800,61,44251.89639,677,461,14,99,1,8007,2,58,58,61,44135,1,1,461,461,1413,14,44255,61,-513,0,0,-513,0,0,9BEA0310-F1E1-442A-9FBF-D9CBEEA85113,0,0,0,0,-513,0,0,0,0,0,0,0,0,-513,FALSE,0,0,0,0
4801,61,44251.89639,673,461,14,97,1,2630,2,58,58,61,44135,1,1,461,461,1413,14,44255,61,-12,0,0,-12,0,0,1B18598B-6EFA-4807-B52D-AB3763AFD6E4,0,0,0,0,-12,0,0,0,0,0,0,0,0,-12,FALSE,0,0,0,0
4802,61,44251.89639,671,461,14,96,1,8738,2,58,58,61,44196,1,1,461,461,1413,14,44255,61,-125,0,0,-125,0,0,716D0B2A-C2A7-4DC3-84A9-20295DE55BB4,0,0,0,0,-125,0,0,0,0,0,0,0,0,-125,FALSE,0,0,0,0
4803,61,44251.89639,675,461,14,97,1,3663,2,58,58,61,44196,1,1,461,461,1413,14,44255,61,-12,0,0,-12,0,0,6308F92D-AC8D-4AE2-A35C-BD38339B9B04,0,0,0,0,-12,0,0,0,0,0,0,0,0,-12,FALSE,0,0,0,0
4804,61,44309.83454,668,462,14,91,1,6467,2,71,71,61,44255,1,1,462,462,1413,14,44309,61,-525,0,0,-525,0,0,96682BA1-90B9-4186-B2DE-30361DF2ADA7,0,0,0,0,-525,0,0,0,0,0,0,0,0,-525,FALSE,0,0,0,0
4805,61,44546.9023,748,463,14,96,1,9580,2,58,58,61,44378,1,1,463,463,1627,14,44546,61,-125,0,0,-125,0,0,D1E0D6C6-24C8-4206-B50A-1E1B17F0C682,0,0,0,0,-125,0,0,0,0,0,0,0,0,-125,FALSE,0,0,0,0
4806,61,44546.9023,749,463,14,96,1,8569,2,58,58,61,44409,1,1,463,463,1627,14,44546,61,-125,0,0,-125,0,0,814DF432-E12F-4AAB-8C9F-07E25CC94B3B,0,0,0,0,-125,0,0,0,0,0,0,0,0,-125,FALSE,0,0,0,0
4807,61,44546.9023,747,463,14,96,1,3006,2,58,58,61,44348,1,1,463,463,1627,14,44546,61,-125,0,0,-125,0,0,26B2D3E6-7074-4C2F-90C0-8A303DF49425,0,0,0,0,-125,0,0,0,0,0,0,0,0,-125,FALSE,0,0,0,0
4808,61,44546.9023,719,463,14,99,1,4573,2,58,58,61,44348,1,1,463,463,1627,14,44546,61,-525,0,0,-525,0,0,C70BE6A2-E2E7-4C8A-B548-C75524F7B7E9,0,0,0,0,-525,0,0,0,0,0,0,0,0,-525,FALSE,0,0,0,0
4809,61,44546.9023,746,463,14,96,1,5823,2,58,58,61,44501,1,1,463,463,1627,14,44546,61,-125,0,0,-125,0,0,7561F509-2C29-4734-A5F4-5CBF3FC14F49,0,0,0,0,-125,0,0,0,0,0,0,0,0,-125,FALSE,0,0,0,0
4810,61,44887.66552,1713,448,6,19,1,6623,2,84,84,84,44340,1,1,448,448,1627,6,44865,61,-3750,0,0,-3750,0,0,FF919772-798C-48CC-98A5-8CC6481AE773,0,0,0,0,-3750,0,0,0,0,0,0,0,0,-3750,FALSE,0,0,0,0
4811,61,44887.66552,1712,448,6,19,1,2776,2,84,84,84,44806,1,1,448,448,1627,6,44865,61,-3750,0,0,-3750,0,0,E3B45EAC-6F42-4D03-8233-F5D20DE6B9C1,0,0,0,0,-3750,0,0,0,0,0,0,0,0,-3750,FALSE,0,0,0,0
4812,61,44546.9023,672,463,14,96,1,5547,2,58,58,61,44228,1,1,463,463,1627,14,44546,61,-125,0,0,-125,0,0,11C58FD0-FCAA-475B-AF11-22BE2A6C177E,0,0,0,0,-125,0,0,0,0,0,0,0,0,-125,FALSE,0,0,0,0
4813,61,44546.9023,753,463,14,96,1,5200,2,58,58,61,44470,1,1,463,463,1627,14,44546,61,-125,0,0,-125,0,0,10012B25-C03C-4B15-9BC1-88E9544D491F,0,0,0,0,-125,0,0,0,0,0,0,0,0,-125,FALSE,0,0,0,0
4814,61,44546.9023,717,463,14,96,1,7818,2,71,71,61,44255,1,1,463,463,1627,14,44546,61,-125,0,0,-125,0,0,9BD597DF-C114-41CB-80F8-9D3FC4A1706B,0,0,0,0,-125,0,0,0,0,0,0,0,0,-125,FALSE,0,0,0,0
