all verses
1 Cor. 10:6
1 Cor. 10:7
1 Cor. 10:8
1 Cor. 10:9
1 Cor. 10:10
1 Cor. 10:11
1 Cor. 10:12
1 Cor. 10:13
1 Cor. 10:14
1 Cor. 10:15
1 Cor. 10:16
1 Cor. 10:17
1 Cor. 10:18
1 Cor. 10:19
1 Cor. 10:20
1 Cor. 10:21
1 Cor. 10:22
1 Cor. 10:23
1 Cor. 10:24
1 Cor. 10:25
1 Cor. 10:26
1 Cor. 10:27
1 Cor. 10:28
1 Cor. 10:29
1 Cor. 10:30
1 Cor. 10:31
1 Cor. 10:32
1 Cor. 10:33
1 Cor. 11:1
1 Cor. 11:2
1 Cor. 11:3
1 Cor. 11:4
1 Cor. 11:5
1 Cor. 11:6
1 Cor. 11:7
1 Cor. 11:8
1 Cor. 11:9
1 Cor. 11:10
1 Cor. 11:11
1 Cor. 11:12
1 Cor. 11:13
1 Cor. 11:14
1 Cor. 11:15
1 Cor. 11:16
1 Cor. 11:17
1 Cor. 11:18
1 Cor. 11:19
1 Cor. 11:20
1 Cor. 11:21
1 Cor. 11:22
1 Cor. 11:23
1 Cor. 11:24
1 Cor. 11:25
1 Cor. 11:26
1 Cor. 11:27
1 Cor. 11:28
1 Cor. 11:29
1 Cor. 11:30
1 Cor. 11:31
1 Cor. 11:32
1 Cor. 11:33
1 Cor. 11:34
1 Cor. 12:1
1 Cor. 12:2
1 Cor. 12:3
1 Cor. 12:4
1 Cor. 12:5
1 Cor. 12:6
1 Cor. 12:7
1 Cor. 12:8
1 Cor. 12:9
1 Cor. 12:10
1 Cor. 12:11
1 Cor. 12:12
1 Cor. 12:13
1 Cor. 12:14
1 Cor. 12:15
1 Cor. 12:16
1 Cor. 12:17
1 Cor. 12:18
1 Cor. 12:19
1 Cor. 12:20
1 Cor. 12:21
1 Cor. 12:22
1 Cor. 12:23
1 Cor. 12:24
1 Cor. 12:25
1 Cor. 12:26
1 Cor. 12:27
1 Cor. 12:28
1 Cor. 12:29
1 Cor. 12:30
1 Cor. 12:31
1 Cor. 13:1
1 Cor. 13:2
1 Cor. 13:3
1 Cor. 13:4
1 Cor. 13:5
1 Cor. 13:6
1 Cor. 13:7
1 Cor. 13:8
1 Cor. 13:9
1 Cor. 13:10
1 Cor. 13:11
1 Cor. 13:12
1 Cor. 13:13
1 Cor. 14:1
1 Cor. 14:2
1 Cor. 14:3
1 Cor. 14:4
1 Cor. 14:5
1 Cor. 14:6
1 Cor. 14:7
1 Cor. 14:8
1 Cor. 14:9
1 Cor. 14:10
1 Cor. 14:11
1 Cor. 14:12
1 Cor. 14:13
1 Cor. 14:14
1 Cor. 14:15
1 Cor. 14:16
1 Cor. 14:17
1 Cor. 14:18
1 Cor. 14:19
1 Cor. 14:20
1 Cor. 14:21
1 Cor. 14:22
1 Cor. 14:23
1 Cor. 14:24
1 Cor. 14:25
1 Cor. 14:26
1 Cor. 14:27
1 Cor. 14:28
1 Cor. 14:29
1 Cor. 14:30
1 Cor. 14:31
1 Cor. 14:32
1 Cor. 14:33
1 Cor. 14:34
1 Cor. 14:35
1 Cor. 14:36
1 Cor. 14:37
1 Cor. 14:38
1 Cor. 14:39
1 Cor. 14:40
1 Cor. 15:1
1 Cor. 15:2
1 Cor. 15:3
1 Cor. 15:4
1 Cor. 15:5
1 Cor. 15:6
1 Cor. 15:7
1 Cor. 15:8
1 Cor. 15:9
1 Cor. 15:10
1 Cor. 15:11
1 Cor. 15:12
1 Cor. 15:13
1 Cor. 15:14
1 Cor. 15:15
1 Cor. 15:16
1 Cor. 15:17
1 Cor. 15:18
1 Cor. 15:19
1 Cor. 15:20
1 Cor. 15:21
1 Cor. 15:22
1 Cor. 15:23
1 Cor. 15:24
1 Cor. 15:25
1 Cor. 15:26
1 Cor. 15:27
1 Cor. 15:28
1 Cor. 15:29
1 Cor. 15:30
1 Cor. 15:31
1 Cor. 15:32
1 Cor. 15:33
1 Cor. 15:34
1 Cor. 15:35
1 Cor. 15:36
1 Cor. 15:37
1 Cor. 15:38
1 Cor. 15:39
1 Cor. 15:40
1 Cor. 15:41
1 Cor. 15:42
1 Cor. 15:43
1 Cor. 15:44
1 Cor. 15:45
1 Cor. 15:46
1 Cor. 15:47
1 Cor. 15:48
1 Cor. 15:49
1 Cor. 15:50
1 Cor. 15:51
1 Cor. 15:52
1 Cor. 15:53
1 Cor. 15:54
1 Cor. 15:55
1 Cor. 15:56
1 Cor. 15:57
1 Cor. 15:58
1 Cor. 16:1
1 Cor. 16:2
1 Cor. 16:3
1 Cor. 16:4
1 Cor. 16:5
1 Cor. 16:6
1 Cor. 16:7
1 Cor. 16:8
1 Cor. 16:9
1 Cor. 16:10
1 Cor. 16:11
1 Cor. 16:12
1 Cor. 16:13
1 Cor. 16:14
1 Cor. 16:15
1 Cor. 16:16
1 Cor. 16:17
1 Cor. 16:18
1 Cor. 16:19
1 Cor. 16:20
1 Cor. 16:21
1 Cor. 16:22
1 Cor. 16:23
1 Cor. 16:24
2 Cor. 1:1
2 Cor. 1:2
2 Cor. 1:3
2 Cor. 1:4
2 Cor. 1:5
2 Cor. 1:6
2 Cor. 1:7
2 Cor. 1:8
2 Cor. 1:9
2 Cor. 1:10
2 Cor. 1:11
2 Cor. 1:12
2 Cor. 1:13
2 Cor. 1:14
2 Cor. 1:15
2 Cor. 1:16
2 Cor. 1:17
2 Cor. 1:18
2 Cor. 1:19
2 Cor. 1:20
2 Cor. 1:21
2 Cor. 1:22
2 Cor. 1:23
2 Cor. 1:24
2 Cor. 2:1
2 Cor. 2:2
2 Cor. 2:3
2 Cor. 2:4
2 Cor. 2:5
2 Cor. 2:6
2 Cor. 2:7
2 Cor. 2:8
2 Cor. 2:9
2 Cor. 2:10
2 Cor. 2:11
2 Cor. 2:12
2 Cor. 2:13
2 Cor. 2:14
2 Cor. 2:15
2 Cor. 2:16
2 Cor. 2:17
2 Cor. 3:1
2 Cor. 3:2
2 Cor. 3:3
2 Cor. 3:4
2 Cor. 3:5
2 Cor. 3:6
2 Cor. 3:7
2 Cor. 3:8
2 Cor. 3:9
2 Cor. 3:10
2 Cor. 3:11
2 Cor. 3:12
2 Cor. 3:13
2 Cor. 3:14
2 Cor. 3:15
2 Cor. 3:16
2 Cor. 3:17
2 Cor. 3:18
2 Cor. 4:1
2 Cor. 4:2
2 Cor. 4:3
2 Cor. 4:4
2 Cor. 4:5
2 Cor. 4:6
2 Cor. 4:7
2 Cor. 4:8
2 Cor. 4:9
2 Cor. 4:10
2 Cor. 4:11
2 Cor. 4:12
2 Cor. 4:13
2 Cor. 4:14
2 Cor. 4:15
2 Cor. 4:16
2 Cor. 4:17
2 Cor. 4:18
2 Cor. 5:1
2 Cor. 5:2
2 Cor. 5:3
2 Cor. 5:4
2 Cor. 5:5
2 Cor. 5:6
2 Cor. 5:7
2 Cor. 5:8
2 Cor. 5:9
2 Cor. 5:10
2 Cor. 5:11
2 Cor. 5:12
2 Cor. 5:13
2 Cor. 5:14
2 Cor. 5:15
2 Cor. 5:16
2 Cor. 5:17
2 Cor. 5:18
2 Cor. 5:19
2 Cor. 5:20
2 Cor. 5:21
2 Cor. 6:1
2 Cor. 6:2
2 Cor. 6:3
2 Cor. 6:4
2 Cor. 6:5
2 Cor. 6:6
2 Cor. 6:7
2 Cor. 6:8
2 Cor. 6:9
2 Cor. 6:10
2 Cor. 6:11
2 Cor. 6:12
2 Cor. 6:13
2 Cor. 6:14
2 Cor. 6:15
2 Cor. 6:16
2 Cor. 6:17
2 Cor. 6:18
2 Cor. 7:1
2 Cor. 7:2
2 Cor. 7:3
2 Cor. 7:4
2 Cor. 7:5
2 Cor. 7:6
2 Cor. 7:7
2 Cor. 7:8
2 Cor. 7:9
2 Cor. 7:10
2 Cor. 7:11
2 Cor. 7:12
2 Cor. 7:13
2 Cor. 7:14
2 Cor. 7:15
2 Cor. 7:16
2 Cor. 8:1
2 Cor. 8:2
2 Cor. 8:3
2 Cor. 8:4
2 Cor. 8:5
2 Cor. 8:6
2 Cor. 8:7
2 Cor. 8:8
2 Cor. 8:9
2 Cor. 8:10
2 Cor. 8:11
2 Cor. 8:12
2 Cor. 8:13
2 Cor. 8:14
2 Cor. 8:15
2 Cor. 8:16
2 Cor. 8:17
2 Cor. 8:18
2 Cor. 8:19
2 Cor. 8:20
2 Cor. 8:21
2 Cor. 8:22
2 Cor. 8:23
2 Cor. 8:24
2 Cor. 9:1
2 Cor. 9:2
2 Cor. 9:3
2 Cor. 9:4
2 Cor. 9:5
2 Cor. 9:6
2 Cor. 9:7
2 Cor. 9:8
2 Cor. 9:9
2 Cor. 9:10
2 Cor. 9:11
2 Cor. 9:12
2 Cor. 9:13
2 Cor. 9:14
2 Cor. 9:15
2 Cor. 10:1
2 Cor. 10:2
2 Cor. 10:3
2 Cor. 10:4
2 Cor. 10:5
2 Cor. 10:6
2 Cor. 10:7
2 Cor. 10:8
2 Cor. 10:9
2 Cor. 10:10
2 Cor. 10:11
2 Cor. 10:12
2 Cor. 10:13
2 Cor. 10:14
2 Cor. 10:15
2 Cor. 10:16
2 Cor. 10:17
2 Cor. 10:18
2 Cor. 11:1
2 Cor. 11:2
2 Cor. 11:3
2 Cor. 11:4
2 Cor. 11:5
2 Cor. 11:6
2 Cor. 11:7
2 Cor. 11:8
2 Cor. 11:9
2 Cor. 11:10
2 Cor. 11:11
2 Cor. 11:12
2 Cor. 11:13
2 Cor. 11:14
2 Cor. 11:15
2 Cor. 11:16
2 Cor. 11:17
2 Cor. 11:18
2 Cor. 11:19
2 Cor. 11:20
2 Cor. 11:21
2 Cor. 11:22
2 Cor. 11:23
2 Cor. 11:24
2 Cor. 11:25
2 Cor. 11:26
2 Cor. 11:27
2 Cor. 11:28
2 Cor. 11:29
2 Cor. 11:30
2 Cor. 11:31
2 Cor. 11:32
2 Cor. 11:33
2 Cor. 12:1
2 Cor. 12:2
2 Cor. 12:3
2 Cor. 12:4
2 Cor. 12:5
2 Cor. 12:6
2 Cor. 12:7
2 Cor. 12:8
2 Cor. 12:9
2 Cor. 12:10
2 Cor. 12:11
2 Cor. 12:12
2 Cor. 12:13
2 Cor. 12:14
2 Cor. 12:15
2 Cor. 12:16
2 Cor. 12:17
2 Cor. 12:18
2 Cor. 12:19
2 Cor. 12:20
2 Cor. 12:21
2 Cor. 13:1
2 Cor. 13:2
2 Cor. 13:3
2 Cor. 13:4
2 Cor. 13:5
2 Cor. 13:6
2 Cor. 13:7
2 Cor. 13:8
2 Cor. 13:9
2 Cor. 13:10
2 Cor. 13:11
2 Cor. 13:12
2 Cor. 13:13
2 Cor. 13:14
Gal. 1:1
Gal. 1:2
Gal. 1:3
Gal. 1:4
Gal. 1:5
Gal. 1:6
Gal. 1:7
Gal. 1:8
Gal. 1:9
Gal. 1:10
Gal. 1:11
Gal. 1:12
Gal. 1:13
Gal. 1:14
Gal. 1:15
Gal. 1:16
Gal. 1:17
Gal. 1:18
Gal. 1:19
Gal. 1:20
Gal. 1:21
Gal. 1:22
Gal. 1:23
Gal. 1:24
Gal. 2:1
Gal. 2:2
Gal. 2:3
Gal. 2:4
Gal. 2:5
Gal. 2:6
Gal. 2:7
Gal. 2:8
Gal. 2:9
Gal. 2:10
Gal. 2:11
Gal. 2:12
Gal. 2:13
Gal. 2:14
Gal. 2:15
Gal. 2:16
Gal. 2:17
Gal. 2:18
Gal. 2:19
Gal. 2:20
Gal. 2:21
Gal. 3:1
Gal. 3:2
Gal. 3:3
Gal. 3:4
Gal. 3:5
Gal. 3:6
Gal. 3:7
Gal. 3:8
Gal. 3:9
Gal. 3:10
Gal. 3:11
Gal. 3:12
Gal. 3:13
Gal. 3:14
Gal. 3:15
Gal. 3:16
Gal. 3:17
Gal. 3:18
Gal. 3:19
Gal. 3:20
Gal. 3:21
Gal. 3:22
Gal. 3:23
Gal. 3:24
Gal. 3:25
Gal. 3:26
Gal. 3:27
Gal. 3:28
Gal. 3:29
Gal. 4:1
Gal. 4:2
Gal. 4:3
Gal. 4:4
Gal. 4:5
Gal. 4:6
Gal. 4:7
Gal. 4:8
Gal. 4:9
Gal. 4:10
Gal. 4:11
Gal. 4:12
Gal. 4:13
Gal. 4:14
Gal. 4:15
Gal. 4:16
Gal. 4:17
Gal. 4:18
Gal. 4:19
Gal. 4:20
Gal. 4:21
Gal. 4:22
Gal. 4:23
Gal. 4:24
Gal. 4:25
Gal. 4:26
Gal. 4:27
Gal. 4:28
Gal. 4:29
Gal. 4:30
Gal. 4:31
Gal. 5:1
Gal. 5:2
Gal. 5:3
Gal. 5:4
Gal. 5:5
Gal. 5:6
Gal. 5:7
Gal. 5:8
Gal. 5:9
Gal. 5:10
Gal. 5:11
Gal. 5:12
Gal. 5:13
Gal. 5:14
Gal. 5:15
Gal. 5:16
Gal. 5:17
Gal. 5:18
Gal. 5:19
Gal. 5:20
Gal. 5:21
Gal. 5:22
Gal. 5:23
Gal. 5:24
Gal. 5:25
Gal. 5:26
Gal. 6:1
Gal. 6:2
Gal. 6:3
Gal. 6:4
Gal. 6:5
Gal. 6:6
Gal. 6:7
Gal. 6:8
Gal. 6:9
Gal. 6:10
Gal. 6:11
Gal. 6:12
Gal. 6:13
Gal. 6:14
Gal. 6:15
Gal. 6:16
Gal. 6:17
Gal. 6:18
Eph. 1:1
Eph. 1:2
Eph. 1:3
Eph. 1:4
Eph. 1:5
Eph. 1:6
Eph. 1:7
Eph. 1:8
Eph. 1:9
Eph. 1:10
Eph. 1:11
Eph. 1:12
Eph. 1:13
Eph. 1:14
Eph. 1:15
Eph. 1:16
Eph. 1:17
Eph. 1:18
Eph. 1:19
Eph. 1:20
Eph. 1:21
Eph. 1:22
Eph. 1:23
Eph. 2:1
Eph. 2:2
Eph. 2:3
Eph. 2:4
Eph. 2:5
Eph. 2:6
Eph. 2:7
Eph. 2:8
Eph. 2:9
Eph. 2:10
Eph. 2:11
Eph. 2:12
Eph. 2:13
Eph. 2:14
Eph. 2:15
Eph. 2:16
Eph. 2:17
Eph. 2:18
Eph. 2:19
Eph. 2:20
Eph. 2:21
Eph. 2:22
Eph. 3:1
Eph. 3:2
Eph. 3:3
Eph. 3:4
Eph. 3:5
Eph. 3:6
Eph. 3:7
Eph. 3:8
Eph. 3:9
Eph. 3:10
Eph. 3:11
Eph. 3:12
Eph. 3:13
Eph. 3:14
Eph. 3:15
Eph. 3:16
Eph. 3:17
Eph. 3:18
Eph. 3:19
Eph. 3:20
Eph. 3:21
Eph. 4:1
Eph. 4:2
Eph. 4:3
Eph. 4:4
Eph. 4:5
Eph. 4:6
Eph. 4:7
Eph. 4:8
Eph. 4:9
Eph. 4:10
Eph. 4:11
Eph. 4:12
Eph. 4:13
Eph. 4:14
Eph. 4:15
Eph. 4:16
Eph. 4:17
Eph. 4:18
Eph. 4:19
Eph. 4:20
Eph. 4:21
Eph. 4:22
Eph. 4:23
Eph. 4:24
Eph. 4:25
Eph. 4:26
Eph. 4:27
Eph. 4:28
Eph. 4:29
Eph. 4:30
Eph. 4:31
Eph. 4:32
Eph. 5:1
Eph. 5:2
Eph. 5:3
Eph. 5:4
Eph. 5:5
Eph. 5:6
Eph. 5:7
Eph. 5:8
Eph. 5:9
Eph. 5:10
Eph. 5:11
Eph. 5:12
Eph. 5:13
Eph. 5:14
Eph. 5:15
Eph. 5:16
Eph. 5:17
Eph. 5:18
Eph. 5:19
Eph. 5:20
Eph. 5:21
Eph. 5:22
Eph. 5:23
Eph. 5:24
Eph. 5:25
Eph. 5:26
Eph. 5:27
Eph. 5:28
Eph. 5:29
Eph. 5:30
Eph. 5:31
Eph. 5:32
Eph. 5:33
Eph. 6:1
Eph. 6:2
Eph. 6:3
Eph. 6:4
Eph. 6:5
Eph. 6:6
Eph. 6:7
Eph. 6:8
Eph. 6:9
Eph. 6:10
Eph. 6:11
Eph. 6:12
Eph. 6:13
Eph. 6:14
Eph. 6:15
Eph. 6:16
Eph. 6:17
Eph. 6:18
Eph. 6:19
Eph. 6:20
Eph. 6:21
Eph. 6:22
Eph. 6:23
Eph. 6:24
Philip. 1:1
Philip. 1:2
Philip. 1:3
Philip. 1:4
Philip. 1:5
Philip. 1:6
Philip. 1:7
Philip. 1:8
Philip. 1:9
Philip. 1:10
Philip. 1:11
Philip. 1:12
Philip. 1:13
Philip. 1:14
Philip. 1:15
Philip. 1:16
Philip. 1:17
Philip. 1:18
Philip. 1:19
Philip. 1:20
Philip. 1:21
Philip. 1:22
Philip. 1:23
Philip. 1:24
Philip. 1:25
Philip. 1:26
Philip. 1:27
Philip. 1:28
Philip. 1:29
Philip. 1:30
Philip. 2:1
Philip. 2:2
Philip. 2:3
Philip. 2:4
Philip. 2:5
Philip. 2:6
Philip. 2:7
Philip. 2:8
Philip. 2:9
Philip. 2:10
Philip. 2:11
Philip. 2:12
Philip. 2:13
Philip. 2:14
Philip. 2:15
Philip. 2:16
Philip. 2:17
Philip. 2:18
Philip. 2:19
Philip. 2:20
Philip. 2:21
Philip. 2:22
Philip. 2:23
Philip. 2:24
Philip. 2:25
Philip. 2:26
Philip. 2:27
Philip. 2:28
Philip. 2:29
Philip. 2:30
Philip. 3:1
Philip. 3:2
Philip. 3:3
Philip. 3:4
Philip. 3:5
Philip. 3:6
Philip. 3:7
Philip. 3:8
Philip. 3:9
Philip. 3:10
Philip. 3:11
Philip. 3:12
Philip. 3:13
Philip. 3:14
Philip. 3:15
Philip. 3:16
Philip. 3:17
Philip. 3:18
Philip. 3:19
Philip. 3:20
Philip. 3:21
Philip. 4:1
Philip. 4:2
Philip. 4:3
Philip. 4:4
Philip. 4:5
Philip. 4:6
Philip. 4:7
Philip. 4:8
Philip. 4:9
Philip. 4:10
Philip. 4:11
Philip. 4:12
Philip. 4:13
Philip. 4:14
Philip. 4:15
Philip. 4:16
Philip. 4:17
Philip. 4:18
Philip. 4:19
Philip. 4:20
Philip. 4:21
Philip. 4:22
Philip. 4:23
Col. 1:1
Col. 1:2
Col. 1:3
Col. 1:4
Col. 1:5
Col. 1:6
Col. 1:7
Col. 1:8
Col. 1:9
Col. 1:10
Col. 1:11
Col. 1:12
Col. 1:13
Col. 1:14
Col. 1:15
Col. 1:16
Col. 1:17
Col. 1:18
Col. 1:19
Col. 1:20
Col. 1:21
Col. 1:22
Col. 1:23
Col. 1:24
Col. 1:25
Col. 1:26
Col. 1:27
Col. 1:28
Col. 1:29
Col. 2:1
Col. 2:2
Col. 2:3
Col. 2:4
Col. 2:5
Col. 2:6
Col. 2:7
Col. 2:8
Col. 2:9
Col. 2:10
Col. 2:11
Col. 2:12
Col. 2:13
Col. 2:14
Col. 2:15
Col. 2:16
Col. 2:17
Col. 2:18
Col. 2:19
Col. 2:20
Col. 2:21
Col. 2:22
Col. 2:23
Col. 3:1
Col. 3:2
Col. 3:3
Col. 3:4
Col. 3:5
Col. 3:6
Col. 3:7
Col. 3:8
Col. 3:9
Col. 3:10
Col. 3:11
Col. 3:12
Col. 3:13
Col. 3:14
Col. 3:15
Col. 3:16
Col. 3:17
Col. 3:18
Col. 3:19
Col. 3:20
Col. 3:21
Col. 3:22
Col. 3:23
Col. 3:24
Col. 3:25
Col. 4:1
Col. 4:2
Col. 4:3
Col. 4:4
Col. 4:5
Col. 4:6
Col. 4:7
Col. 4:8
Col. 4:9
Col. 4:10
Col. 4:11
Col. 4:12
Col. 4:13
Col. 4:14
Col. 4:15
Col. 4:16
Col. 4:17
Col. 4:18
1 Thes. 1:1
1 Thes. 1:2
1 Thes. 1:3
1 Thes. 1:4
1 Thes. 1:5
1 Thes. 1:6
1 Thes. 1:7
1 Thes. 1:8
1 Thes. 1:9
1 Thes. 1:10
1 Thes. 2:1
1 Thes. 2:2
1 Thes. 2:3
1 Thes. 2:4
1 Thes. 2:5
1 Thes. 2:6
1 Thes. 2:7
1 Thes. 2:8
1 Thes. 2:9
1 Thes. 2:10
1 Thes. 2:11
1 Thes. 2:12
1 Thes. 2:13
1 Thes. 2:14
1 Thes. 2:15
1 Thes. 2:16
1 Thes. 2:17
1 Thes. 2:18
1 Thes. 2:19
1 Thes. 2:20
1 Thes. 3:1
1 Thes. 3:2
1 Thes. 3:3
1 Thes. 3:4
1 Thes. 3:5
1 Thes. 3:6
1 Thes. 3:7
1 Thes. 3:8
1 Thes. 3:9
1 Thes. 3:10
1 Thes. 3:11
1 Thes. 3:12
1 Thes. 3:13
1 Thes. 4:1
1 Thes. 4:2
1 Thes. 4:3
1 Thes. 4:4
1 Thes. 4:5
1 Thes. 4:6
1 Thes. 4:7
1 Thes. 4:8
1 Thes. 4:9
1 Thes. 4:10
1 Thes. 4:11
1 Thes. 4:12
1 Thes. 4:13
1 Thes. 4:14
1 Thes. 4:15
1 Thes. 4:16
1 Thes. 4:17
1 Thes. 4:18
1 Thes. 5:1
1 Thes. 5:2
1 Thes. 5:3
1 Thes. 5:4
1 Thes. 5:5
1 Thes. 5:6
1 Thes. 5:7
1 Thes. 5:8
1 Thes. 5:9
1 Thes. 5:10
1 Thes. 5:11
1 Thes. 5:12
1 Thes. 5:13
1 Thes. 5:14
1 Thes. 5:15
1 Thes. 5:16
1 Thes. 5:17
1 Thes. 5:18
1 Thes. 5:19
1 Thes. 5:20
1 Thes. 5:21
1 Thes. 5:22
1 Thes. 5:23
1 Thes. 5:24
1 Thes. 5:25
1 Thes. 5:26
1 Thes. 5:27
1 Thes. 5:28
2 Thes. 1:1
2 Thes. 1:2
2 Thes. 1:3
2 Thes. 1:4
2 Thes. 1:5
2 Thes. 1:6
2 Thes. 1:7
2 Thes. 1:8
2 Thes. 1:9
2 Thes. 1:10
2 Thes. 1:11
2 Thes. 1:12
2 Thes. 2:1
2 Thes. 2:2
2 Thes. 2:3
2 Thes. 2:4
2 Thes. 2:5
2 Thes. 2:6
2 Thes. 2:7
2 Thes. 2:8
2 Thes. 2:9
2 Thes. 2:10
2 Thes. 2:11
2 Thes. 2:12
2 Thes. 2:13
2 Thes. 2:14
2 Thes. 2:15
2 Thes. 2:16
2 Thes. 2:17
2 Thes. 3:1
2 Thes. 3:2
2 Thes. 3:3
2 Thes. 3:4
2 Thes. 3:5
2 Thes. 3:6
2 Thes. 3:7
2 Thes. 3:8
2 Thes. 3:9
2 Thes. 3:10
2 Thes. 3:11
2 Thes. 3:12
2 Thes. 3:13
2 Thes. 3:14
2 Thes. 3:15
2 Thes. 3:16
2 Thes. 3:17
2 Thes. 3:18
1 Tim. 1:1
1 Tim. 1:2
1 Tim. 1:3
1 Tim. 1:4
1 Tim. 1:5
1 Tim. 1:6
1 Tim. 1:7
1 Tim. 1:8
1 Tim. 1:9
1 Tim. 1:10
1 Tim. 1:11
1 Tim. 1:12
1 Tim. 1:13
1 Tim. 1:14
1 Tim. 1:15
1 Tim. 1:16
1 Tim. 1:17
1 Tim. 1:18
1 Tim. 1:19
1 Tim. 1:20
1 Tim. 2:1
1 Tim. 2:2
1 Tim. 2:3
1 Tim. 2:4
1 Tim. 2:5
1 Tim. 2:6
1 Tim. 2:7
1 Tim. 2:8
1 Tim. 2:9
1 Tim. 2:10
1 Tim. 2:11
1 Tim. 2:12
1 Tim. 2:13
1 Tim. 2:14
1 Tim. 2:15
1 Tim. 3:1
1 Tim. 3:2
1 Tim. 3:3
1 Tim. 3:4
1 Tim. 3:5
1 Tim. 3:6
1 Tim. 3:7
1 Tim. 3:8
1 Tim. 3:9
1 Tim. 3:10
1 Tim. 3:11
1 Tim. 3:12
1 Tim. 3:13
1 Tim. 3:14
1 Tim. 3:15
1 Tim. 3:16
1 Tim. 4:1
1 Tim. 4:2
1 Tim. 4:3
1 Tim. 4:4
1 Tim. 4:5
1 Tim. 4:6
1 Tim. 4:7
1 Tim. 4:8
1 Tim. 4:9
1 Tim. 4:10
1 Tim. 4:11
1 Tim. 4:12
1 Tim. 4:13
1 Tim. 4:14
1 Tim. 4:15
1 Tim. 4:16
1 Tim. 5:1
1 Tim. 5:2
1 Tim. 5:3
1 Tim. 5:4
1 Tim. 5:5
1 Tim. 5:6
1 Tim. 5:7
1 Tim. 5:8
1 Tim. 5:9
1 Tim. 5:10
1 Tim. 5:11
1 Tim. 5:12
1 Tim. 5:13
1 Tim. 5:14
1 Tim. 5:15
1 Tim. 5:16
1 Tim. 5:17
1 Tim. 5:18
1 Tim. 5:19
1 Tim. 5:20
1 Tim. 5:21
1 Tim. 5:22
1 Tim. 5:23
1 Tim. 5:24
1 Tim. 5:25
1 Tim. 6:1
1 Tim. 6:2
1 Tim. 6:3
1 Tim. 6:4
1 Tim. 6:5
1 Tim. 6:6
1 Tim. 6:7
1 Tim. 6:8
1 Tim. 6:9
1 Tim. 6:10
1 Tim. 6:11
1 Tim. 6:12
1 Tim. 6:13
1 Tim. 6:14
1 Tim. 6:15
1 Tim. 6:16
1 Tim. 6:17
1 Tim. 6:18
1 Tim. 6:19
1 Tim. 6:20
1 Tim. 6:21
2 Tim. 1:1
2 Tim. 1:2
2 Tim. 1:3
2 Tim. 1:4
2 Tim. 1:5
2 Tim. 1:6
2 Tim. 1:7
2 Tim. 1:8
2 Tim. 1:9
2 Tim. 1:10
2 Tim. 1:11
2 Tim. 1:12
2 Tim. 1:13
2 Tim. 1:14
2 Tim. 1:15
2 Tim. 1:16
2 Tim. 1:17
2 Tim. 1:18
2 Tim. 2:1
2 Tim. 2:2
2 Tim. 2:3
2 Tim. 2:4
2 Tim. 2:5
2 Tim. 2:6
2 Tim. 2:7
2 Tim. 2:8
2 Tim. 2:9
2 Tim. 2:10
2 Tim. 2:11
2 Tim. 2:12
2 Tim. 2:13
2 Tim. 2:14
2 Tim. 2:15
2 Tim. 2:16
2 Tim. 2:17
2 Tim. 2:18
2 Tim. 2:19
2 Tim. 2:20
2 Tim. 2:21
2 Tim. 2:22
2 Tim. 2:23
2 Tim. 2:24
2 Tim. 2:25
2 Tim. 2:26
2 Tim. 3:1
2 Tim. 3:2
2 Tim. 3:3
2 Tim. 3:4
2 Tim. 3:5
2 Tim. 3:6
2 Tim. 3:7
2 Tim. 3:8
2 Tim. 3:9
2 Tim. 3:10
2 Tim. 3:11
2 Tim. 3:12
2 Tim. 3:13
2 Tim. 3:14
2 Tim. 3:15
2 Tim. 3:16
2 Tim. 3:17
2 Tim. 4:1
2 Tim. 4:2
2 Tim. 4:3
2 Tim. 4:4
2 Tim. 4:5
2 Tim. 4:6
2 Tim. 4:7
2 Tim. 4:8
2 Tim. 4:9
2 Tim. 4:10
2 Tim. 4:11
2 Tim. 4:12
2 Tim. 4:13
2 Tim. 4:14
2 Tim. 4:15
2 Tim. 4:16
2 Tim. 4:17
2 Tim. 4:18
2 Tim. 4:19
2 Tim. 4:20
2 Tim. 4:21
2 Tim. 4:22
Titus 1:1
Titus 1:2
Titus 1:3
Titus 1:4
Titus 1:5
Titus 1:6
Titus 1:7
Titus 1:8
Titus 1:9
Titus 1:10
Titus 1:11
Titus 1:12
Titus 1:13
Titus 1:14
Titus 1:15
Titus 1:16
Titus 2:1
Titus 2:2
Titus 2:3
Titus 2:4
Titus 2:5
Titus 2:6
Titus 2:7
Titus 2:8
Titus 2:9
Titus 2:10
Titus 2:11
Titus 2:12
Titus 2:13
Titus 2:14
Titus 2:15
Titus 3:1
Titus 3:2
Titus 3:3
Titus 3:4
Titus 3:5
Titus 3:6
Titus 3:7
Titus 3:8
Titus 3:9
Titus 3:10
Titus 3:11
Titus 3:12
Titus 3:13
Titus 3:14
Titus 3:15
Philem. 1:1
Philem. 1:2
Philem. 1:3
Philem. 1:4
Philem. 1:5
Philem. 1:6
Philem. 1:7
Philem. 1:8
Philem. 1:9
Philem. 1:10
Philem. 1:11
Philem. 1:12
Philem. 1:13
Philem. 1:14
Philem. 1:15
Philem. 1:16
Philem. 1:17
Philem. 1:18
Philem. 1:19
Philem. 1:20
Philem. 1:21
Philem. 1:22
Philem. 1:23
